Date_cos,Date_cos_mask,Date_cos_previouslymeasured,Date_sin,Date_sin_mask,Date_sin_previouslymeasured,[Raw] Flow [m3/d],[Raw] Flow [m3/d]_mask,[Raw] Flow [m3/d]_previouslymeasured,[Raw] Alkalinity as CaCO3 [mg/L],[Raw] Alkalinity as CaCO3 [mg/L]_mask,[Raw] Alkalinity as CaCO3 [mg/L]_previouslymeasured,[Raw] Max Turbidity [NTU],[Raw] Max Turbidity [NTU]_mask,[Raw] Max Turbidity [NTU]_previouslymeasured,[Raw] Min Turbidity [NTU],[Raw] Min Turbidity [NTU]_mask,[Raw] Min Turbidity [NTU]_previouslymeasured,[Raw] Mean Turbidity [NTU],[Raw] Mean Turbidity [NTU]_mask,[Raw] Mean Turbidity [NTU]_previouslymeasured,[Raw] Temperature [Â°C],[Raw] Temperature [Â°C]_mask,[Raw] Temperature [Â°C]_previouslymeasured,[Raw] pH [-],[Raw] pH [-]_mask,[Raw] pH [-]_previouslymeasured,[Chem] Powdered Activated Carbon Dose [mg/L],[Chem] Powdered Activated Carbon Dose [mg/L]_mask,[Chem] Powdered Activated Carbon Dose [mg/L]_previouslymeasured,[Chem] Polyaluminum Chloride Dose [mg/L],[Chem] Polyaluminum Chloride Dose [mg/L]_mask,[Chem] Polyaluminum Chloride Dose [mg/L]_previouslymeasured,[Chem] Polymer Dosage [mg/L],[Chem] Polymer Dosage [mg/L]_mask,[Chem] Polymer Dosage [mg/L]_previouslymeasured,[Filt] Max Turbidity [NTU],[Filt] Max Turbidity [NTU]_mask,[Filt] Max Turbidity [NTU]_previouslymeasured,[Filt] Mean Turbidity [NTU],[Filt] Mean Turbidity [NTU]_mask,[Filt] Mean Turbidity [NTU]_previouslymeasured,[Filt] Total Runtime [h],[Filt] Total Runtime [h]_mask,[Filt] Total Runtime [h]_previouslymeasured,[Filt] Backwash Volume [m3],[Filt] Backwash Volume [m3]_mask,[Filt] Backwash Volume [m3]_previouslymeasured,[TW] Flow [m3/d],[TW] Flow [m3/d]_mask,[TW] Flow [m3/d]_previouslymeasured,[TW] Alkalinity as CaCO3 [mg/L],[TW] Alkalinity as CaCO3 [mg/L]_mask,[TW] Alkalinity as CaCO3 [mg/L]_previouslymeasured,[TW] Cl Dosage [mg/L],[TW] Cl Dosage [mg/L]_mask,[TW] Cl Dosage [mg/L]_previouslymeasured,[TW] pH [-],[TW] pH [-]_mask,[TW] pH [-]_previouslymeasured,[TW] Al [mg/L],[TW] Al [mg/L]_mask,[TW] Al [mg/L]_previouslymeasured
-0.29592670134728966,1,0,-0.9552106508146316,1,0,91785.0,1,0,87.0,0,4,3.3,1,0,2.3,1,0,2.7,1,0,22.54,1,0,7.34,1,0,3.5,1,0,15.25,1,0,0.13,1,0,0.24,1,0,0.1,1,0,24.0,1,0,4298.0,1,0,80708.0,1,0,83.0,0,4,1.47,1,0,7.21,1,0,0.088,1,0
-0.2794856348516098,1,0,-0.9601498736716017,1,0,86305.0,1,0,87.0,0,5,3.7,1,0,2.1,1,0,2.8,1,0,22.6,1,0,7.36,1,0,3.5,1,0,15.88,1,0,0.14,1,0,0.29,1,0,0.1,1,0,29.0,1,0,2431.0,1,0,78838.0,1,0,83.0,0,5,2.73,1,0,7.23,1,0,0.131,1,0
-0.2629622026565152,1,0,-0.9648061359537644,1,0,86419.0,1,0,87.0,0,6,3.3,1,0,2.0,1,0,2.7,1,0,22.65,1,0,7.3,1,0,3.5,1,0,14.84,1,0,0.15,1,0,0.27,1,0,0.11,1,0,39.0,1,0,3255.0,1,0,78956.0,1,0,83.0,0,6,2.61,1,0,7.2,1,0,0.11,1,0
-0.24636127429331536,1,0,-0.9691780654392534,1,0,86755.0,1,0,86.0,1,0,3.8,1,0,2.2,1,0,2.9,1,0,22.7,1,0,7.3,1,0,3.5,1,0,14.44,1,0,0.14,1,0,0.25,1,0,0.1,1,0,39.0,1,0,2657.0,1,0,79063.0,1,0,84.0,1,0,2.7,1,0,7.2,1,0,0.08,1,0
-0.2296877421317963,1,0,-0.9732643737003823,1,0,86960.0,1,0,86.0,0,1,3.3,1,0,2.4,1,0,2.7,1,0,22.55,1,0,7.26,1,0,3.45,1,0,14.24,1,0,0.14,1,0,0.33,1,0,0.09,1,0,38.0,1,0,2764.0,1,0,78850.0,1,0,84.0,0,1,2.76,1,0,7.18,1,0,0.087,1,0
-0.21294651993841573,1,0,-0.9770638564833508,1,0,84523.0,1,0,86.0,0,2,6.5,1,0,2.4,1,0,3.2,1,0,22.6,1,0,7.23,1,0,3.5,1,0,15.34,1,0,0.14,1,0,0.25,1,0,0.09,1,0,39.0,1,0,2457.0,1,0,77273.0,1,0,84.0,0,2,2.65,1,0,7.18,1,0,0.085,1,0
-0.19614254142819712,1,0,-0.9805753940631429,1,0,85915.0,1,0,86.0,0,3,3.6,1,0,2.2,1,0,2.4,1,0,22.8,1,0,7.22,1,0,3.5,1,0,14.24,1,0,0.14,1,0,0.3,1,0,0.1,1,0,42.0,1,0,2909.0,1,0,78111.0,1,0,84.0,0,3,2.74,1,0,7.16,1,0,0.083,1,0
-0.1792807588107359,1,0,-0.9837979515735163,1,0,80984.0,1,0,86.0,0,4,3.2,1,0,2.2,1,0,2.5,1,0,22.95,1,0,7.25,1,0,3.5,1,0,14.38,1,0,0.15,1,0,0.24,1,0,0.1,1,0,36.0,1,0,3117.0,1,0,71237.0,1,0,84.0,0,4,2.87,1,0,7.19,1,0,0.095,1,0
-0.16236614133076413,1,0,-0.9867305793119814,1,0,85238.0,1,0,86.0,0,5,3.2,1,0,2.3,1,0,2.7,1,0,22.9,1,0,7.24,1,0,3.5,1,0,14.52,1,0,0.15,1,0,0.28,1,0,0.1,1,0,38.0,1,0,2812.0,1,0,76375.0,1,0,84.0,0,5,2.84,1,0,7.19,1,0,0.148,1,0
-0.14540367380369032,1,0,-0.9893724130196829,1,0,68777.0,1,0,86.0,0,6,3.3,1,0,2.1,1,0,2.6,1,0,22.8,1,0,7.31,1,0,3.5,1,0,14.35,1,0,0.15,1,0,0.22,1,0,0.09,1,0,43.0,1,0,2287.0,1,0,63747.0,1,0,84.0,0,6,2.68,1,0,7.19,1,0,0.129,1,0
-0.12839835514655154,1,0,-0.9917226741361014,1,0,67114.0,1,0,83.0,1,0,7.7,1,0,2.4,1,0,3.42,1,0,22.95,1,0,7.25,1,0,3.62,1,0,14.04,1,0,0.18,1,0,0.5,1,0,0.1,1,0,41.25,1,0,2429.0,1,0,60021.0,1,0,81.0,1,0,3.02,1,0,7.19,1,0,0.093,1,0
-0.11135519690480865,1,0,-0.9937806700284985,1,0,61433.0,1,0,83.0,0,1,3.9,1,0,2.1,1,0,2.85,1,0,22.65,1,0,7.29,1,0,3.62,1,0,12.57,1,0,0.17,1,0,0.18,1,0,0.07,1,0,37.6,1,0,2879.0,1,0,53996.0,1,0,81.0,0,1,2.83,1,0,7.21,1,0,0.092,1,0
-0.09427922177542443,1,0,-0.9955457941960382,1,0,69793.0,1,0,83.0,0,2,3.6,1,0,2.6,1,0,2.96,1,0,22.45,1,0,7.32,1,0,3.64,1,0,13.32,1,0,0.18,1,0,0.2,1,0,0.09,1,0,33.3,1,0,1833.0,1,0,62695.0,1,0,81.0,0,2,2.77,1,0,7.23,1,0,0.078,1,0
-0.07717546212664643,1,0,-0.9970175264485267,1,0,62067.0,1,0,83.0,0,3,3.9,1,0,3.0,1,0,3.3,1,0,22.2,1,0,7.32,1,0,3.5,1,0,12.44,1,0,0.16,1,0,0.21,1,0,0.07,1,0,39.4,1,0,2866.0,1,0,56021.0,1,0,81.0,0,3,2.52,1,0,7.23,1,0,0.079,1,0
-0.06004895851494849,1,0,-0.998195433059714,1,0,70480.0,1,0,83.0,0,4,7.7,1,0,3.2,1,0,7.34,1,0,21.8,1,0,7.3,1,0,3.6,1,0,12.78,1,0,0.17,1,0,0.24,1,0,0.07,1,0,44.5,1,0,2451.0,1,0,59144.0,1,0,81.0,0,4,2.84,1,0,7.21,1,0,0.139,1,0
-0.04290475819955383,1,0,-0.9990791668951153,1,0,58982.0,1,0,83.0,0,5,8.4,1,0,2.4,1,0,6.03,1,0,21.5,1,0,7.22,1,0,3.63,1,0,12.85,1,0,0.18,1,0,0.25,1,0,0.08,1,0,45.0,1,0,2287.0,1,0,51826.0,1,0,81.0,0,5,2.64,1,0,7.23,1,0,0.128,1,0
-0.025747913654988113,1,0,-0.9996684675143132,1,0,56249.0,1,0,83.0,0,6,5.9,1,0,3.8,1,0,4.62,1,0,21.35,1,0,7.32,1,0,3.63,1,0,12.2,1,0,0.17,1,0,0.23,1,0,0.09,1,0,39.0,1,0,2143.0,1,0,49927.0,1,0,81.0,0,6,2.61,1,0,7.22,1,0,0.075,1,0
-0.008583481082086734,1,0,-0.9999631612477099,1,0,64648.0,1,0,83.0,0,7,6.5,1,0,3.7,1,0,4.6,1,0,21.45,1,0,7.25,1,0,3.5,1,0,11.72,1,0,0.16,1,0,0.25,1,0,0.08,1,0,44.0,1,0,1373.0,1,0,60107.0,1,0,81.0,0,7,2.4,1,0,7.22,1,0,0.083,1,0
0.008583481082087254,1,0,-0.9999631612477099,1,0,60996.0,1,0,89.0,1,0,4.8,1,0,3.7,1,0,4.3,1,0,21.4,1,0,7.26,1,0,3.5,1,0,12.9,1,0,0.18,1,0,0.18,1,0,0.07,1,0,47.0,1,0,2398.0,1,0,54613.0,1,0,86.0,1,0,2.66,1,0,7.25,1,0,0.053,1,0
0.025747913654988634,1,0,-0.999668467514313,1,0,74174.0,1,0,89.0,0,1,6.5,1,0,3.9,1,0,4.68,1,0,21.25,1,0,7.29,1,0,3.65,1,0,12.92,1,0,0.18,1,0,0.3,1,0,0.08,1,0,47.75,1,0,2272.0,1,0,69575.0,1,0,86.0,0,1,2.59,1,0,7.25,1,0,0.054,1,0
0.04290475819955435,1,0,-0.9990791668951153,1,0,78810.0,1,0,89.0,0,2,11.6,1,0,4.6,1,0,7.84,1,0,20.75,1,0,7.37,1,0,3.61,1,0,12.7,1,0,0.17,1,0,0.25,1,0,0.08,1,0,33.0,1,0,2983.0,1,0,70222.0,1,0,86.0,0,2,2.61,1,0,7.26,1,0,0.066,1,0
0.06004895851494813,1,0,-0.998195433059714,1,0,75258.0,1,0,89.0,0,3,5.6,1,0,3.6,1,0,4.3,1,0,20.5,1,0,7.29,1,0,3.5,1,0,12.16,1,0,0.14,1,0,0.26,1,0,0.07,1,0,42.0,1,0,2263.0,1,0,60191.0,1,0,86.0,0,3,2.45,1,0,7.26,1,0,0.065,1,0
0.07717546212664607,1,0,-0.9970175264485267,1,0,86805.0,1,0,89.0,0,4,5.9,1,0,2.9,1,0,4.2,1,0,20.2,1,0,7.26,1,0,3.5,1,0,13.18,1,0,0.13,1,0,0.24,1,0,0.07,1,0,48.0,1,0,2430.0,1,0,70110.0,1,0,86.0,0,4,2.67,1,0,7.18,1,0,0.05,1,0
0.09427922177542405,1,0,-0.9955457941960382,1,0,83612.0,1,0,89.0,0,5,30.6,1,0,5.6,1,0,17.4,1,0,20.0,1,0,7.24,1,0,3.5,1,0,13.0,1,0,0.14,1,0,0.4,1,0,0.07,1,0,42.6,1,0,2869.0,1,0,67254.0,1,0,86.0,0,5,2.53,1,0,7.19,1,0,0.066,1,0
0.11135519690480827,1,0,-0.9937806700284985,1,0,74324.0,1,0,90.0,1,0,9.0,1,0,4.6,1,0,6.8,1,0,19.5,1,0,7.22,1,0,3.5,1,0,14.62,1,0,0.16,1,0,0.32,1,0,0.09,1,0,37.0,1,0,1227.0,1,0,66576.0,1,0,86.0,1,0,2.54,1,0,7.19,1,0,0.1,1,0
0.1283983551465503,1,0,-0.9917226741361016,1,0,80596.0,1,0,90.0,0,1,6.9,1,0,4.0,1,0,5.1,1,0,19.15,1,0,7.22,1,0,3.5,1,0,10.65,1,0,0.16,1,0,0.28,1,0,0.08,1,0,49.0,1,0,2854.0,1,0,70152.0,1,0,86.0,0,1,2.44,1,0,7.22,1,0,0.056,1,0
0.14540367380368996,1,0,-0.9893724130196829,1,0,71232.0,1,0,90.0,0,2,4.8,1,0,3.0,1,0,3.8,1,0,18.9,1,0,7.24,1,0,3.5,1,0,13.65,1,0,0.16,1,0,0.24,1,0,0.07,1,0,40.4,1,0,3055.0,1,0,64661.0,1,0,86.0,0,2,2.28,1,0,7.27,1,0,0.057,1,0
0.16236614133076377,1,0,-0.9867305793119814,1,0,66448.0,1,0,90.0,0,3,4.3,1,0,3.2,1,0,3.7,1,0,18.1,1,0,7.28,1,0,3.3,1,0,13.77,1,0,0.16,1,0,0.31,1,0,0.08,1,0,42.6,1,0,2094.0,1,0,62176.0,1,0,86.0,0,3,2.32,1,0,7.29,1,0,0.051,1,0
0.17928075881073555,1,0,-0.9837979515735163,1,0,70355.0,1,0,90.0,0,4,14.4,1,0,2.8,1,0,7.9,1,0,18.05,1,0,7.26,1,0,3.5,1,0,13.62,1,0,0.15,1,0,0.27,1,0,0.06,1,0,40.0,1,0,2073.0,1,0,61775.0,1,0,86.0,0,4,2.5,1,0,7.24,1,0,0.055,1,0
0.19614254142819676,1,0,-0.980575394063143,1,0,64126.0,1,0,90.0,0,5,11.4,1,0,3.6,1,0,6.5,1,0,17.85,1,0,7.29,1,0,3.21,1,0,12.71,1,0,0.17,1,0,0.23,1,0,0.07,1,0,43.0,1,0,2807.0,1,0,58318.0,1,0,86.0,0,5,2.31,1,0,7.25,1,0,0.051,1,0
0.21294651993841537,1,0,-0.9770638564833509,1,0,42750.0,1,0,90.0,0,6,4.5,1,0,2.9,1,0,3.7,1,0,17.65,1,0,7.25,1,0,3.0,1,0,14.05,1,0,0.16,1,0,0.26,1,0,0.06,1,0,52.0,1,0,1822.0,1,0,35806.0,1,0,86.0,0,6,2.75,1,0,7.25,1,0,0.051,1,0
0.22968774213179508,1,0,-0.9732643737003827,1,0,50337.0,1,0,90.0,0,7,16.1,1,0,3.9,1,0,10.3,1,0,17.1,1,0,7.22,1,0,3.0,1,0,13.64,1,0,0.15,1,0,0.15,1,0,0.06,1,0,53.3,1,0,1217.0,1,0,44510.0,1,0,86.0,0,7,2.39,1,0,7.21,1,0,0.046,1,0
0.24636127429331414,1,0,-0.9691780654392538,1,0,54685.0,1,0,89.0,1,0,4.3,1,0,2.9,1,0,3.8,1,0,16.5,1,0,7.26,1,0,3.0,1,0,14.64,1,0,0.15,1,0,0.12,1,0,0.05,1,0,53.0,1,0,1376.0,1,0,48846.0,1,0,84.0,1,0,2.48,1,0,7.25,1,0,0.037,1,0
0.262962202656514,1,0,-0.9648061359537647,1,0,58082.0,1,0,89.0,0,1,3.6,1,0,2.9,1,0,3.2,1,0,15.9,1,0,7.26,1,0,3.0,1,0,14.77,1,0,0.17,1,0,2.0,1,0,0.05,1,0,44.0,1,0,1275.0,1,0,51137.0,1,0,84.0,0,1,2.44,1,0,7.23,1,0,0.049,1,0
0.2794856348516095,1,0,-0.9601498736716018,1,0,59199.0,1,0,89.0,0,2,3.6,1,0,2.6,1,0,3.1,1,0,15.35,1,0,7.26,1,0,3.0,1,0,14.74,1,0,0.14,1,0,0.27,1,0,0.05,1,0,58.0,1,0,2154.0,1,0,54005.0,1,0,84.0,0,2,2.29,1,0,7.26,1,0,0.046,1,0
0.2959267013472893,1,0,-0.9552106508146317,1,0,60610.0,1,0,89.0,0,3,4.6,1,0,2.8,1,0,3.6,1,0,15.5,1,0,7.24,1,0,3.0,1,0,13.68,1,0,0.15,1,0,0.13,1,0,0.05,1,0,53.75,1,0,2430.0,1,0,53160.0,1,0,84.0,0,3,2.34,1,0,7.21,1,0,0.052,1,0
0.3122805568857945,1,0,-0.9499899229945011,1,0,57238.0,1,0,89.0,0,4,4.2,1,0,2.8,1,0,3.3,1,0,15.4,1,0,7.19,1,0,3.0,1,0,14.99,1,0,0.16,1,0,0.13,1,0,0.05,1,0,42.7,1,0,1632.0,1,0,51707.0,1,0,84.0,0,4,2.34,1,0,7.2,1,0,0.043,1,0
0.3285423819108344,1,0,-0.9444892287836614,1,0,58082.0,1,0,89.0,0,5,4.8,1,0,3.0,1,0,3.7,1,0,15.75,1,0,7.22,1,0,3.0,1,0,14.03,1,0,0.15,1,0,0.12,1,0,0.06,1,0,40.75,1,0,2677.0,1,0,51646.0,1,0,84.0,0,5,2.34,1,0,7.17,1,0,0.052,1,0
0.3447073839879342,1,0,-0.938710189261944,1,0,62003.0,1,0,90.0,1,0,7.2,1,0,3.1,1,0,4.64,1,0,15.95,1,0,7.27,1,0,3.13,1,0,15.68,1,0,0.16,1,0,0.18,1,0,0.07,1,0,45.3,1,0,1838.0,1,0,55910.0,1,0,86.0,1,0,2.6,1,0,7.19,1,0,0.042,1,0
0.3607707992167836,1,0,-0.9326545075388223,1,0,59710.0,1,0,90.0,0,1,4.0,1,0,3.0,1,0,3.46,1,0,15.85,1,0,7.27,1,0,3.12,1,0,13.41,1,0,0.15,1,0,0.44,1,0,0.06,1,0,45.75,1,0,2159.0,1,0,54339.0,1,0,86.0,0,1,2.24,1,0,7.18,1,0,0.041,1,0
0.3767278936351853,1,0,-0.9263239682514949,1,0,58473.0,1,0,90.0,0,2,15.8,1,0,3.52,1,0,8.7,1,0,16.0,1,0,7.36,1,0,3.11,1,0,12.96,1,0,0.14,1,0,0.14,1,0,0.06,1,0,46.25,1,0,2439.0,1,0,50076.0,1,0,86.0,0,2,2.66,1,0,7.24,1,0,0.046,1,0
0.3925739646141719,1,0,-0.9197204370389466,1,0,59644.0,1,0,90.0,0,3,4.7,1,0,3.0,1,0,3.8,1,0,15.75,1,0,7.34,1,0,3.13,1,0,16.54,1,0,0.15,1,0,0.14,1,0,0.05,1,0,47.0,1,0,1047.0,1,0,54620.0,1,0,86.0,0,3,2.51,1,0,7.31,1,0,0.061,1,0
0.40830434224389334,1,0,-0.9128458599921356,1,0,56144.0,1,0,90.0,0,4,9.5,1,0,2.6,1,0,5.1,1,0,15.45,1,0,7.37,1,0,3.12,1,0,14.52,1,0,0.16,1,0,0.27,1,0,0.06,1,0,48.25,1,0,2302.0,1,0,48203.0,1,0,86.0,0,4,2.64,1,0,7.32,1,0,0.058,1,0
0.42391439070986053,1,0,-0.9057022630804715,1,0,58778.0,1,0,90.0,0,5,4.0,1,0,2.5,1,0,3.4,1,0,15.15,1,0,7.46,1,0,3.12,1,0,14.11,1,0,0.15,1,0,0.35,1,0,0.05,1,0,38.0,1,0,1464.0,1,0,51892.0,1,0,86.0,0,5,2.76,1,0,7.28,1,0,0.051,1,0
0.4393995096591413,1,0,-0.898291751554753,1,0,49481.0,1,0,90.0,0,6,5.3,1,0,1.9,1,0,3.0,1,0,14.8,1,0,7.4,1,0,3.14,1,0,13.0,1,0,0.15,1,0,0.2,1,0,0.06,1,0,34.6,1,0,2250.0,1,0,45671.0,1,0,86.0,0,6,2.35,1,0,7.33,1,0,0.05,1,0
0.4547551355561054,1,0,-0.8906165093267406,1,0,56648.0,1,0,89.0,1,0,12.7,1,0,2.5,1,0,8.3,1,0,14.3,1,0,7.38,1,0,3.09,1,0,13.13,1,0,0.14,1,0,0.14,1,0,0.05,1,0,47.6,1,0,1580.0,1,0,49692.0,1,0,86.0,1,0,3.33,1,0,7.31,1,0,0.051,1,0
0.46997674302731957,1,0,-0.8826787983255476,1,0,55095.0,1,0,89.0,0,1,13.4,1,0,2.1,1,0,8.2,1,0,14.4,1,0,7.28,1,0,3.18,1,0,13.76,1,0,0.15,1,0,0.17,1,0,0.05,1,0,52.3,1,0,1436.0,1,0,49227.0,1,0,86.0,0,1,2.0,1,0,7.28,1,0,0.06,1,0
0.4850598461951956,1,0,-0.8744809578310401,1,0,55885.0,1,0,89.0,0,2,26.3,1,0,5.1,1,0,11.3,1,0,17.25,1,0,7.93,1,0,3.13,1,0,13.82,1,0,0.16,1,0,0.17,1,0,0.05,1,0,48.6,1,0,1309.0,1,0,51861.0,1,0,86.0,0,2,2.46,1,0,7.28,1,0,0.05,1,0
0.5000000000000001,1,0,-0.8660254037844386,1,0,51834.0,1,0,89.0,0,3,61.9,1,0,5.5,1,0,33.7,1,0,15.1,1,0,7.23,1,0,3.14,1,0,14.62,1,0,0.17,1,0,0.7,1,0,0.05,1,0,49.0,1,0,2215.0,1,0,46810.0,1,0,86.0,0,3,2.41,1,0,7.25,1,0,0.041,1,0
0.5147928015098306,1,0,-0.8573146280763323,1,0,51176.0,1,0,89.0,0,4,40.3,1,0,11.7,1,0,24.0,1,0,14.9,1,0,7.28,1,0,2.87,1,0,13.69,1,0,0.12,1,0,0.69,1,0,0.05,1,0,36.0,1,0,2070.0,1,0,42951.0,1,0,86.0,0,4,2.44,1,0,7.24,1,0,0.034,1,0
0.5294338912181851,1,0,-0.848351197812304,1,0,54126.0,1,0,89.0,0,5,10.0,1,0,5.9,1,0,7.5,1,0,14.4,1,0,7.33,1,0,2.63,1,0,14.53,1,0,0.13,1,0,0.2,1,0,0.05,1,0,33.0,1,0,2373.0,1,0,47000.0,1,0,86.0,0,5,2.47,1,0,7.25,1,0,0.056,1,0
0.5439189543287245,1,0,-0.8391377545563939,1,0,49567.0,1,0,89.0,0,6,7.4,1,0,3.6,1,0,4.8,1,0,14.2,1,0,7.32,1,0,2.5,1,0,14.78,1,0,0.15,1,0,0.39,1,0,0.04,1,0,41.0,1,0,1776.0,1,0,44169.0,1,0,86.0,0,6,2.48,1,0,7.26,1,0,0.054,1,0
0.5582437220268645,1,0,-0.8296770135526191,1,0,48917.0,1,0,84.0,1,0,13.5,1,0,3.2,1,0,8.1,1,0,14.15,1,0,7.28,1,0,2.5,1,0,14.76,1,0,0.15,1,0,0.12,1,0,0.05,1,0,33.0,1,0,1377.0,1,0,43610.0,1,0,81.0,1,0,2.36,1,0,7.25,1,0,0.058,1,0
0.5724039727378144,1,0,-0.8199717629247775,1,0,54093.0,1,0,84.0,0,1,23.4,1,0,4.0,1,0,13.7,1,0,14.3,1,0,7.31,1,0,2.55,1,0,14.72,1,0,0.15,1,0,0.12,1,0,0.04,1,0,51.0,1,0,2000.0,1,0,46608.0,1,0,81.0,0,1,2.44,1,0,7.24,1,0,0.051,1,0
0.5863955333706952,1,0,-0.8100248628547756,1,0,45802.0,1,0,84.0,0,2,9.6,1,0,4.7,1,0,7.0,1,0,14.8,1,0,7.32,1,0,2.63,1,0,11.22,1,0,0.15,1,0,0.21,1,0,0.05,1,0,38.0,1,0,3804.0,1,0,42229.0,1,0,81.0,0,2,2.44,1,0,7.23,1,0,0.049,1,0
0.6002142805483676,1,0,-0.7998392447397198,1,0,54998.0,1,0,84.0,0,3,5.3,1,0,3.0,1,0,4.0,1,0,14.7,1,0,7.29,1,0,2.61,1,0,12.59,1,0,0.16,1,0,0.16,1,0,0.04,1,0,66.0,1,0,1821.0,1,0,45435.0,1,0,81.0,0,3,2.76,1,0,7.24,1,0,0.055,1,0
0.613856141822612,1,0,-0.7894179103280197,1,0,52063.0,1,0,84.0,0,4,15.8,1,0,3.6,1,0,7.6,1,0,14.5,1,0,7.26,1,0,2.5,1,0,11.89,1,0,0.16,1,0,0.1,1,0,0.04,1,0,55.0,1,0,1142.0,1,0,46257.0,1,0,81.0,0,4,2.51,1,0,7.22,1,0,0.057,1,0
0.6273170968742937,1,0,-0.7787639308347607,1,0,51797.0,1,0,84.0,0,5,5.2,1,0,2.7,1,0,3.9,1,0,14.1,1,0,7.22,1,0,2.5,1,0,10.81,1,0,0.16,1,0,0.28,1,0,0.05,1,0,45.0,1,0,2642.0,1,0,43661.0,1,0,81.0,0,5,2.52,1,0,7.25,1,0,0.045,1,0
0.640593178698175,1,0,-0.7678804460366002,1,0,34938.0,1,0,84.0,0,6,12.7,1,0,2.6,1,0,5.9,1,0,13.8,1,0,7.28,1,0,2.5,1,0,11.81,1,0,0.15,1,0,0.11,1,0,0.04,1,0,57.0,1,0,1522.0,1,0,32700.0,1,0,81.0,0,6,2.23,1,0,7.23,1,0,0.045,1,0
0.6536804747720056,1,0,-0.7567706633464628,1,0,42801.0,1,0,84.0,0,7,23.9,1,0,6.9,1,0,13.9,1,0,13.5,1,0,7.34,1,0,2.5,1,0,13.43,1,0,0.16,1,0,0.22,1,0,0.05,1,0,49.0,1,0,1829.0,1,0,37818.0,1,0,81.0,0,7,2.48,1,0,7.24,1,0,0.044,1,0
0.6665751282095634,1,0,-0.7454378568682999,1,0,46458.0,1,0,86.0,1,0,13.5,1,0,3.1,1,0,7.6,1,0,13.0,1,0,7.27,1,0,2.25,1,0,14.59,1,0,0.16,1,0,0.14,1,0,0.05,1,0,39.0,1,0,1117.0,1,0,43457.0,1,0,83.0,1,0,2.34,1,0,7.23,1,0,0.044,1,0
0.6792733388972934,1,0,-0.7338853664321989,1,0,49721.0,1,0,86.0,0,1,12.7,1,0,4.2,1,0,9.1,1,0,12.6,1,0,7.26,1,0,2.0,1,0,16.9,1,0,0.17,1,0,0.08,1,0,0.04,1,0,49.0,1,0,1113.0,1,0,48313.0,1,0,83.0,0,1,2.16,1,0,7.26,1,0,0.034,1,0
0.6917713646142221,1,0,-0.7221165966101161,1,0,43787.0,1,0,86.0,0,2,23.2,1,0,9.6,1,0,16.7,1,0,12.0,1,0,7.27,1,0,2.0,1,0,19.18,1,0,0.12,1,0,0.25,1,0,0.04,1,0,55.0,1,0,1875.0,1,0,38370.0,1,0,83.0,0,2,2.49,1,0,7.27,1,0,0.039,1,0
0.7040655221348057,1,0,-0.7101350157125358,1,0,46379.0,1,0,86.0,0,3,12.2,1,0,5.3,1,0,7.9,1,0,12.4,1,0,7.36,1,0,2.0,1,0,18.11,1,0,0.15,1,0,0.29,1,0,0.06,1,0,60.0,1,0,2069.0,1,0,39681.0,1,0,83.0,0,3,2.46,1,0,7.28,1,0,0.037,1,0
0.7161521883143932,1,0,-0.6979441547663436,1,0,42322.0,1,0,86.0,0,4,4.8,1,0,2.9,1,0,3.6,1,0,12.3,1,0,7.33,1,0,2.0,1,0,19.15,1,0,0.18,1,0,0.2,1,0,0.06,1,0,53.0,1,0,1457.0,1,0,37924.0,1,0,83.0,0,4,2.44,1,0,7.32,1,0,0.033,1,0
0.7280278011569846,1,0,-0.6855476064742156,1,0,46474.0,1,0,86.0,0,5,22.0,1,0,3.5,1,0,10.1,1,0,11.9,1,0,7.33,1,0,2.0,1,0,19.98,1,0,0.16,1,0,0.14,1,0,0.04,1,0,42.0,1,0,1056.0,1,0,40115.0,1,0,83.0,0,5,2.47,1,0,7.28,1,0,0.044,1,0
0.7396888608649665,1,0,-0.6729490241558331,1,0,45564.0,1,0,86.0,1,0,7.6,1,0,3.3,1,0,5.1,1,0,11.6,1,0,7.35,1,0,2.11,1,0,19.41,1,0,0.18,1,0,0.29,1,0,0.05,1,0,44.33,1,0,1645.0,1,0,42116.0,1,0,81.0,1,0,2.29,1,0,7.27,1,0,0.046,1,0
0.7511319308705195,1,0,-0.6601521206712321,1,0,55539.0,1,0,86.0,0,1,5.33,1,0,3.77,1,0,4.5,1,0,11.8,1,0,7.31,1,0,2.09,1,0,17.78,1,0,0.14,1,0,0.17,1,0,0.04,1,0,51.0,1,0,1813.0,1,0,42830.0,1,0,81.0,0,1,2.56,1,0,7.25,1,0,0.035,1,0
0.7623536388483899,1,0,-0.6471606673266065,1,0,55446.0,1,0,86.0,0,2,28.3,1,0,1.71,1,0,8.47,1,0,12.0,1,0,7.32,1,0,2.0,1,0,18.34,1,0,0.14,1,0,0.21,1,0,0.05,1,0,54.5,1,0,2250.0,1,0,43954.0,1,0,81.0,0,2,2.24,1,0,7.28,1,0,0.037,1,0
